reels_shortcode,p,q,M,constant
DJUJ8tKSpD0,0.01650036498781255,1.1765749385407083,1256,1153.324517476414
DJMFnc7zmOj,0.08319127792381538,0.07674895075995457,34499,22311.636008286274
DJJj6u3Txpm,0.08330151233813778,0.07553604920914758,40247,22417.71168719795
DIjB-fiTwFE,0.08267865941731517,0.08240888230147085,37107,21824.774222050004
DH3CbwqzvD1,0.08235023048268532,0.0860521812280024,16398,21518.327339606065
DHvuHt4Tj4s,0.0502501688142333,0.5158781544327313,41675,5288.915102449644
DHs-H29zrLy,0.08284462081610823,0.08057292380359768,39621,21981.24769688952
DHn9vRbSAra,0.02597314706596559,0.9640665972713109,16083,1777.604315111963
DHYVPogTKx_,0.08312541626048921,0.07747433366192875,104246,22248.493606878026
DHV275BzwCn,0.08292267737877917,0.07971059235105825,45122,22055.220849855803
DGx0GVxzAi3,0.08199125047660677,0.09004968683748632,110256,21188.189714503114
DGss9iuTtfy,0.08329994865099243,0.07555324393040844,161995,22416.203547494715
DMSRYDhzMc0,0.08269741305035898,0.08220124870199336,227698,21842.400951779986
DNIZXu4zSF3,0.08290294289784313,0.07992853853768077,3304839,22036.495773321956
DN5OPtGEqwi,0.08224083197718625,0.071157866331965,218047,20329.160040089035
DW1Jo52kcYy,0.08265179931080871,0.08270634356883422,120323,21799.5523775885
DWv80aMj8eH,0.08291183313929612,0.07983034941476752,112086,22044.92935914447
DWtREC_kZPl,0.08259925310220688,0.08328852239595029,417443,21750.293534359782
DWjEPWoEVk9,0.08256087058776927,0.08371399213682099,60880,21714.381135193824
DWbVj9qkksK,0.08244612182247438,0.08498706783274007,246042,21607.362720293935
DWYxr2ok2gi,0.08305565026125862,0.07824329903925528,843040,22181.798778815824
DWTmColkumr,0.08271440881089281,0.0820131151561075,185957,21858.387471510043
DWOYQk4EYjx,0.0825595032968355,0.08372915190179489,37637,21713.102907399552
DWGwq7vEmmo,0.08256340984694216,0.0836858388501967,237631,21716.755186443337
DWENfLfkSEd,0.08263939505019095,0.08284374418244488,140593,21787.914311540462
DV3UPM3kbth,0.08253801752323536,0.0839674046317084,64403,21693.02634879447
DVyKC5RkZLO,0.08250578966239328,0.0843248819403074,75439,21662.94631022514
DVpnvYsyUIr,0.08316205986677735,0.07707068496543491,32913,22283.602680701522
DVlShyuEdUl,0.08253254848531662,0.08402805914396662,1002564,21687.918916604758
DVizqUHktRQ,0.08269262693605371,0.0822542347412276,36278,21837.901110996158
DVgGA3Mkj9u,0.08279450736564961,0.08112694894252298,193111,21933.883877673266
DVcwLl_ErYW,0.0832135584434383,0.07650367956314079,42473,22333.036288489453
DVTWlsUkivN,0.083120237397452,0.07753139487723922,77930,22243.535987752715
DVOGIF7kjFN,0.08285116601888551,0.0805005867090331,103334,21987.441160934115
DVGhvQ2knbe,0.08257678988788422,0.08353750476583888,115006,21729.268897910333
DVDoU6zErGe,0.08296146352047047,0.07928238073062918,242400,22092.068489598143
DU-ccUEkrbs,0.08266019912704968,0.08261331053415547,42454,21807.43680243944
DU8PbdakhSM,0.08292424052135307,0.079693331166842,159826,22056.70470408844
DU5ob8dkkbR,0.08301314796883222,0.07871205534702745,57599,22141.263418202652
DU0V-PEElo_,0.08256174956142433,0.08370424668560573,154112,21715.202892794998
DUtFFcZElss,0.0604618687887486,0.36182556250441944,16812,8303.285184121107
DUsZo1YEtFJ,0.0825735669431948,0.083573233017317,100454,21726.25398717542
DUneS3xkgTV,0.08268080825462339,0.08238508893086056,130707,21826.79322973856
DUflfc-EkhJ,0.045851692032714435,0.5880027327187317,18417,4349.121680474027
DUdD1YakhbB,0.08267699895504353,0.0824272684460862,829972,21823.21420765606
DUYB_9xEhtW,0.08269829213487821,0.0821915168543372,223983,21843.227553931516
DULJJZUElPT,0.08310782776980108,0.07766813876510899,155983,22231.660904289252
DUDeDoikhRo,0.08306239215746529,0.07816896331073482,607032,22188.235341118598
DT5QeLYEmYJ,0.08284374161277909,0.0805826410956962,209505,21980.41587195102
DTxg-AnEn68,0.08279157682629196,0.08115935686350435,81120,21931.117224298843
DTperugkbFR,0.08261986106963412,0.08306015845380536,284667,21769.59924323625
DTkUIOpkrEd,0.08279948930076021,0.08107185770627665,171469,21938.587989394833
DTaCCjnEm6k,0.08277116095553282,0.08138515900654839,912447,21911.852553828914
DTU7w_wknKR,0.08268266407209449,0.08236454053169211,213510,21828.537068499438
DTQDZaDks-9,0.08289581121844652,0.08000731209018631,42777,22029.732701484798
DTC9uzVksJh,0.08272280911289319,0.08192014168803546,1053333,21866.29317476108
DS40QW6kr8F,0.08267270129981287,0.08247485756477137,317270,21819.177041099098
DSr4O6yEnqm,0.08241487320227243,0.08533403684275129,97581,21578.30876570538
DSm1hfDkkC2,0.08231644594487524,0.08642771463672468,141397,21487.043901886118
DSfI4pjEnYQ,0.08305467317833372,0.07825407275844913,160834,22180.86609861697
DSSMH6mErX9,0.08282508313267845,0.08078888423483549,447237,21962.770118691173
DSPXhtQkjE6,0.08287363492644849,0.08025230218213714,48319,22008.715586191796
DSFIrXNEjFc,0.0826965339665535,0.08221098063716531,185269,21841.57438090771
DR_5Il1kiIZ,0.08265111560770376,0.08271391637698404,177744,21798.910747540962
DR69NeQEjWU,0.08266117585409796,0.08260249325824813,101430,21808.353781068883
DR1xRtTkrZd,0.08279313977962903,0.0811420725180898,84091,21932.592729336426
DRwe6KGktG_,0.08272349286127319,0.0819125744317709,22297,21866.93678805481
DRo95ApkvV7,0.08295931412613516,0.07930610589641399,82213,22090.024944715948
DRb63pjkv4t,0.0828525336781942,0.0804854721069022,863454,21988.735537992405
DRUKxcREp55,0.0827547503911259,0.08156669922457545,152970,21896.379345704998
DRMgF-qkmsv,0.08278923240051644,0.08118528389974043,340942,21928.904152851766
DREtV9jkc4L,0.08267514314728297,0.08244781803612719,236282,21821.47079410851
DQ9EjeKEp48,0.08271460416601306,0.0820109528916927,45422,21858.57129260851
DQ305sfkvrQ,0.0827688165739611,0.08141109145769422,36722,21909.641426293212
DQwSRHSkoY7,0.08269965960110463,0.08217637859859918,46820,21844.513441675666
DQq-fxjEs1j,0.08269760840241268,0.08219908606161783,770141,21842.58463844382
DQl0d-TErtD,0.08255022529683113,0.08383202733758376,153605,21704.43120609718
DQbiZrNkgq0,0.08288887497258114,0.08008393297518984,78239,22023.156910290887
DQWXTfkkifC,0.08268901294539387,0.08229424632664867,230322,21834.503886306997
DQJccfLkir6,0.08265111560770376,0.08271391637698404,658949,21798.910747540962
DQG35R9Equu,0.08282166407432157,0.0808266817475771,779761,21959.538139725002
DQB794bkrKL,0.08282469238260556,0.08079320388367654,52944,21962.40072559371
DP_MqB_EXwJ,0.08266068749046368,0.0826079018826912,164209,21807.895286934723
DP3qn4LkrCW,0.08269721769834053,0.08220341134669067,58873,21842.21726666081
DP05uWgEkPM,0.08279089303491642,0.08116691885151481,86953,21930.47172205773
DPvwJqlkj8x,0.08267768267449403,0.08241969764283329,226485,21823.856553019843
DPoBx3KElOW,0.08271401810075803,0.08201743969790012,180524,21858.019833950413
DPYk8xHktvb,0.08272075787034398,0.08194284377439805,93768,21864.362448533935
DPTs3nck0pJ,0.08307528981497263,0.07802677010952569,87347,22200.553969067576
DPOQP79Eghg,0.08251750877350608,0.08419487655348662,90526,21673.879677336197
DPGjZXNEhkj,0.0828482353261835,0.08053297585414566,267230,21984.667752363755
DO8O3yFEhuc,0.0830615127773192,0.07817865898468451,168369,22187.39568361052
DRwvx2CD7e2,0.07931335484382109,0.1203811547385887,46087,18877.03261748774
DIBuWFhK6AY,0.08165141778738597,0.09384875850663747,273028,20880.230353811778
C8oDE03OCqR,0.08304949465354797,0.07831117526742114,134356,22175.923548213414
DW6Ww5PTKuk,0.08257151598338822,0.08359596979073337,17128,21724.335625411048
DW0_0tJj4Xp,0.08302868309610201,0.0785406932085829,41839,22156.07119510533
DWymCvZk3kH,0.08272740000315651,0.08186933398273541,24660,21870.61494172307
DWwM4IxDxh1,0.08245950041378444,0.08483855563715965,29454,21619.813400119518
DWjO39xk2F0,0.08259720209373729,0.08331125319524262,15691,21748.373050074588
DWgVGYhj3MZ,0.08284940760231248,0.08052002007959441,28451,21985.777073812107
DWamUrXD_Nj,0.0827815153681928,0.08127063145241618,43748,21921.62103654539
DWWcGBeDhsf,0.08269594791107972,0.08221746864256689,30158,21841.023351036343
DWRROi9Dp2a,0.08327229130763102,0.07585742099782083,71163,22389.54508740571
DWG8CgTjhPl,0.08280789026286248,0.08097896511704815,45169,21946.52269810161
DWEVNoeDtlx,0.0828938573418769,0.08002889488814963,33488,22027.88016733009
DWBybPxjgL3,0.0826636176755737,0.08257545054134609,146502,21810.646396329266
DV_I8ctDgcD,0.08231195443834431,0.08647765082199656,81949,21482.888258582327
DV3apP4iETf,0.0831815059106674,0.07685654347550137,105557,22302.256390767976
DV02Ckdjq00,0.08258450546112019,0.08345197828285289,32291,21736.488111137136
DVyOX_pjtUB,0.08309639540401423,0.07779413077529104,54767,22220.726477174234
DVqfefZkvUh,0.08265785498572897,0.08263927243732329,16911,21805.236211028256
DVinp5ij1Mx,0.08257249263043057,0.08358514269627292,66679,21725.249109888016
DVdlfNWj8rT,0.08328910063356647,0.0756725398781083,23892,22405.74362130638
DVbCwo3j9Cm,0.0825860681155605,0.08343465728561615,101930,21737.95052230722
DVV9l20j8nx,0.08268080825462339,0.08238508893086056,24707,21826.79322973856
DVLhU3Jklek,0.08258196615246546,0.0834801254939677,37107,21734.11190280582
DVGQxcxDwBJ,0.08326486401414242,0.075939122777443,33859,22382.391326546684
DVDqF_Nj_5H,0.08289200116240115,0.08004939894571486,42477,22026.120404171852
DU8L-Jajwxk,0.08272915822160391,0.08184987634449131,40156,21872.27031270536
DU5ry0HD4hw,0.08255842899802761,0.08374106329447331,50710,21712.09863834458
DUx57joD7q4,0.08262503754015718,0.08300280446004749,18142,21774.45123651843
DUtyFvlE2Jp,0.08290089131402643,0.07995119883394723,21618,22034.55001941771
DUrkjolD1J7,0.08262122843680078,0.08304500804705849,1088505,21770.880796757912
DUqSDS5D7Hs,0.08304333908082305,0.07837905576844671,17655,22170.04987369668
DUnXAB2D29C,0.08216433094640989,0.08812030976977561,137599,21346.74050824833
DUftqitD16G,0.08259729976071917,0.08331017076541328,54921,21748.46449786211
DUdMQnQj06a,0.08257971984592817,0.08350502555950182,47634,21732.010088884224
DUauywvj0ax,0.08316020322757785,0.07709113286218182,371348,22281.822489312013
DUYRJw4D73G,0.08228764204173084,0.08674799740544538,44376,21460.407526125317
DUTCqcfD5U3,0.08249465662434827,0.0844484014969727,25375,21652.56471984783
DULTIwvDUak,0.08272300446952914,0.08191797960941621,20619,21866.477062340633
DUDlf_0iH-r,0.08296292901905404,0.07926620478024514,372328,22093.46192403833
DUBINVPjyfY,0.0828260600084776,0.08077808518826494,132003,21963.69362861549
DT-jDuuj_NT,0.08251877835149321,0.08418079357237719,269276,21675.06445665312
DT7zxGHj7US,0.08277907328081258,0.0812976415749589,301276,21919.316756775603
DT20sZmjwId,0.08250354351391863,0.08434980141966406,46475,21660.85137811003
DT0QOd-Dzka,0.08298393471668071,0.07903437613111015,82077,22113.444144691413
DTxPuckD5Hf,0.08165912676545355,0.09376241812910353,18030,20887.16750010621
DTuw-W_D4S9,0.08324268016442508,0.07618319003668457,24713,22361.037778186183
DTpPhekD85E,0.08322606700619696,0.07636600794065271,330722,22345.05947559982
DTc5qjXj5gR,0.08315834659156081,0.07711158114712655,31652,22280.04244013197
DTX8dcxj68X,0.08219537707214737,0.08777462379788965,159976,21375.302925195534
DTNajhWj7ba,0.08229223108682726,0.08669696298075905,105268,21464.649075422843
DTK6goZD0Pz,0.08239573386788351,0.08554661015307305,56521,21560.532513303857
DS6hwJZj8Fn,0.08216589299435013,0.0881029141405677,63738,21348.176698760115
DS4x1IKj1eG,0.08237679016608579,0.08575705534742648,17481,21542.95207133396
DSr_LBBD9AY,0.08253440404865642,0.0840074795540435,36807,21689.651660592677
DSpZ6PHEsAO,0.08307431271432981,0.07803754166518014,14301,22199.620500303005
DSkebTRD2Xj,0.08238303959807322,0.08568762561965133,39118,21548.75021977616
DSh7JG4D-Sv,0.08238245371229158,0.0856941344680233,146145,21548.20657707703
DSfKOTFD6hP,0.08253596663077795,0.0839901496760846,33257,21691.110920793886
DSXCQKnj0FH,0.08252551690573431,0.08410604850397761,21596,21681.353984892743
DSPow4mD1XD,0.08252336837663866,0.08412987970532795,32753,21679.34842991337
DSCiAcoDysO,0.08317104995422991,0.07697167958742548,61818,22292.224566581477
DR9PiGzD5To,0.0827547503911259,0.08156669922457545,54418,21896.379345704998
DR7Cn3UDjUj,0.08205958125204861,0.08928753907623488,108430,21250.646151721772
DRzirSvj7qC,0.08321717418501877,0.07646388205051691,35584,22336.511076151
DRyYEwAj5_V,0.08264769709865546,0.0827517812122416,67820,21795.7028805573
DRv4M-fD98H,0.08329535533305618,0.07560375501389663,24158,22411.77397382446
DRucju0D3qh,0.08323593714595343,0.07625738885354459,70226,22354.551090061803
DRtF_1Hj1Tq,0.04532901844192898,0.5968190842669021,46090,4248.945173237936
DRkEDR9D-u5,0.08267406873371763,0.08245971534551665,48530,21820.461513079765
DRei6Ujj50s,0.08279587495339749,0.08111182557851257,16897,21935.175102015168
DRZwEC9jwMj,0.08257112532481799,0.08360030065880884,224346,21723.970242374497
DRR_NlJj2Ty,0.08291466630850143,0.07979906025148653,52480,22047.61766349136
DRPdNIrD-ur,0.08256047993304055,0.08371832347660292,59622,21714.015919574795
DRM3gJajw0l,0.08252161049236853,0.08414937835063002,186400,21677.707659275795
DRHVC1gDxhc,0.08325245272946173,0.07607566459836744,21057,22370.442116172264
DQ9WpVSD_G3,0.08317075679802738,0.07697490788011839,276136,22291.943365521394
DQ6mcqZj38L,0.08271987876758397,0.08195257338580628,62725,21863.535046621953
DQzJs8EDxMk,0.082573469278354,0.08357431570999484,143542,21726.162632774238
DSjsUZqD-Mp,0.08329643036316788,0.07559193305833335,391722,22412.810604095986
DO45Of9jyAa,0.08323642576906974,0.07625201195576815,403664,22355.021076684505
DW6WvVvj42Z,0.07443609380349038,0.19206645962677493,128268,13865.409460100716
DW6Ms3Xj-7s,0.10272737799376787,0.03469675450931684,127163,46924.61126136115
DW1BIBSj4la,0.08002231652176874,0.13793916901707942,636223,20766.573646432553
DWoPFHGD0s8,0.09553994237252053,0.009251349734370922,78691,36140.85734876178
DWi_O8yD2qO,0.0650635347704431,0.11691044055712627,222095,11344.25189103799
DWgfbz9j2m7,0.09500217350353989,0.1044727681865861,36986,29866.774283733164
DWdFzL2jwtP,0.08291476400412347,0.07979798133099249,206338,22047.710369487886
DWVRr2vD3ak,0.08324013931195673,0.07621114841052612,59867,22358.59329793151
DWOqWApD11D,0.08317427467769424,0.07693616900647843,50080,22295.31801235706
DWEKw_vj_Ye,0.051394805786670536,0.19393213077981622,94879,7428.526307986344
DV8YGPUD-ur,0.08332427331128886,0.12641030299304218,188986,17847.293745048002
DV0wLmek1et,0.08281677972396771,0.08088068048738531,33322,21954.921851897026
DV0XZnnD0QN,0.0827574854679214,0.08153644040528445,83873,21898.957454766158
DVyEfyDD8NW,0.045004449231143086,0.1374701439030417,877042,6099.381434412054
DVs76zvD169,0.083296821283473,0.07558763419761663,164235,22413.18757244567
DVqYK0aj9sW,0.08213257952516985,0.12274291377729415,259290,30146.15118249316
DVlSr52D66g,0.08325802313098157,0.0760143799056689,105571,22375.804358376714
DVgAgp3D4kr,0.08254973698324411,0.08383744210471365,71810,21703.974896708678
DVa2Pd9D7o1,0.08319225512997891,0.07673819207966681,378821,22312.574186963247
DVONNdVD9-m,0.08284149476307005,0.08060747457251335,487575,21978.290240111502
DVIyMcCD8a3,0.0832133629982913,0.07650583082195428,153671,22332.84847752877
DVGms2YjxWb,0.0833242837879559,0.07528568222750391,206788,22439.685472190107
DVBQ_lzjzn0,0.08320749966027893,0.07657037058544357,227458,22327.214883040484
DU9wyF3D0AN,0.08296654392403935,0.07922630513918985,76829,22096.899438094923
DU8gG4Sj9s4,0.08330835349593735,0.07546082553567399,81134,22424.310991456514
DU2wYOFD0Xd,0.08330385787308789,0.07551025764267298,131142,22419.974086995477
DUxL-1jD97B,0.0833156833558071,0.07538023458096876,113219,22431.38383030836
DUukKWyDzNu,0.08320554522132764,0.07659188469978477,111595,22325.337334016356
DUp_1dMjyTh,0.08245764497883634,0.08485915100483829,394715,21618.086235116825
DUlJn_bD_dl,0.08304724737691108,0.07833595654240584,82055,22173.779010524377
DUiGGg8j0M7,0.08236253378441032,0.08591545853196518,286408,21529.73088326241
DUavtyzDzCL,0.08308476773695325,0.07792229160484139,73749,22209.61065318668
DUX_Q8cj9Q7,0.08241819332533624,0.08529716611774282,63688,21581.393892632117
DUS5RFNj4Sm,0.08211815392274165,0.08863469371227405,104383,21304.326744158374
DUF9LD8Dxlr,0.08300523393306958,0.07879936350796184,213408,22133.723639024898
DT-QN6jD486,0.08245334819432498,0.0849068470416981,1036401,21614.087014292192
DT7stKND_za,0.08271382274574351,0.082019601975278,540595,21857.836017489222
DT2nAzxj5Bc,0.08313636035439928,0.07735376141056714,187598,22258.973719817826
DTuye49j9mm,0.08310919575327792,0.07765306378472772,151683,22232.969657647827
DTrrayGjwDO,0.08322372163967715,0.07639182002868025,82856,22342.804635099274
DTpXPZlD7ve,0.08306942722433819,0.0780914010579014,891798,22194.95374516536
DTnEbF2D9Nz,0.0828698249484281,0.08029439858469604,64629,22005.106734977046
DTcw0gRj-6L,0.08298637726610307,0.07900742254348865,119766,22115.768831274556
DTVI8IYj4Dm,0.08233656031145994,0.08620411552422251,102614,21505.663819093323
DTP7flxj5jy,0.08263695328334651,0.08287079360131765,75359,21785.62408564229
DTNSf7Pjx5Y,0.08327883909544222,0.07578539957447554,260700,22395.853588603997
DTIKPRpj_EE,0.08332477245092339,0.07528031018429782,89164,22440.157248615244
DTDLtcnD4rC,0.08302252764166074,0.07860858815793582,109796,22150.202778588402
DTAkyYUDz5Z,0.08326662310536644,0.07591977179524388,206201,22384.085431741252
DS9x5LPj769,0.08322020359941892,0.07643053932133957,86024,22339.422800952183
DS4vhuUD3H1,0.0830388445577573,0.07842862200796423,416429,22165.762141627332
DS2MlCfD5vr,0.08267182223607182,0.0824845919604318,55343,21818.35134903723
DSzVcTAD2Pl,0.08267182223607182,0.0824845919604318,167924,21818.35134903723
DSueKHij2M5,0.08275357821747137,0.08157966754913852,88700,21895.274534732056
DSr3PkpDyZJ,0.08254456087276363,0.08389484029946717,76914,21699.138606923232
DSmx29IjxTY,0.08316196214884541,0.0770717611608489,95865,22283.508982872263
DShDb6cD6z_,0.08295677393832977,0.07933414540109819,161982,22087.61008991526
DSXR35GD69K,0.08325049820940132,0.07609716882653542,273960,22368.560932229277
DSRjXsJjzE1,0.08229291456329368,0.08668936231405185,58444,21465.280867249712
DSFQk63D2JF,0.0824631136383368,0.08479844999058132,204755,21623.177222702456
DSCu3k9D_Qu,0.08301793550002189,0.07865924272920413,54892,22145.825765889887
DSAIFMCjybx,0.08277897559743191,0.08129872199389453,257187,21919.224590622798
DR7JJLnDxiF,0.08304920153024394,0.0783144075753395,238058,22175.64381414481
DR6oWftD2rK,0.08322078993866851,0.07642408600917644,102103,22339.98640442908
DR1uNP2j4vy,0.08324531874829647,0.0761541571095293,156379,22363.57655977294
DRwl6nOD6Bu,0.08305310984748733,0.078271310933072,843237,22179.373891864736
DRuBkeQj9CB,0.08308730822498142,0.07789428877803059,130870,22212.03884579562
DRmbS_hj6Ij,0.08322440570438754,0.07638429143906501,400343,22343.462273407808
DRjcRJqj6lv,0.08323935751239625,0.07621975113321865,388305,22357.841203921518
DReriMGD-lA,0.0832391620625943,0.07622190182463645,611281,22357.65318437184
DRb9QIAj3_a,0.0832460028266456,0.07614663018219592,830627,22364.234809455127
